reader1,sample,reader_number,mark,distance,ices_area,reader
R12,IBTS'16_S_90.jpg,12,3,0.054,IIIaS,R12 DNK
R12,IBTS'16_S_53.jpg,12,1,0,IIIaS,R12 DNK
R12,Com'15_N_59.jpg,12,2,0.175,IIIaN,R12 DNK
R12,IBTS'16_S_89.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_N_20.jpg,12,3,0.155,IIIaN,R12 DNK
R12,IBTS'16_N_39.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_39.jpg,12,2,0.336,IIIaN,R12 DNK
R12,Com'15_N_44.jpg,12,4,0.05,IIIaN,R12 DNK
R12,IBTS'16_N_41.jpg,12,2,0.214,IIIaN,R12 DNK
R12,IBTS'16_N_1.jpg,12,2,0.281,IIIaN,R12 DNK
R12,7188172.jpg,12,3,0.174,IIIaN,R12 DNK
R12,Com'15_N_45.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_45.jpg,12,2,0.327,IIIaN,R12 DNK
R12,6932322.jpg,12,3,0.103,IIIaS,R12 DNK
R12,IBTS'16_S_86.jpg,12,2,0.322,IIIaS,R12 DNK
R12,IBTS'16_S_82.jpg,12,7,0.035,IIIaS,R12 DNK
R12,7187387.jpg,12,4,0.126,IIIaS,R12 DNK
R12,Com'15_N_32.jpg,12,5,0.052,IIIaN,R12 DNK
R12,IBTS'16_N_23.jpg,12,3,0.056,IIIaN,R12 DNK
R12,IBTS'16_N_5.jpg,12,3,0.141,IIIaN,R12 DNK
R12,7216516.jpg,12,2,0.237,IIIaS,R12 DNK
R12,7190495.jpg,12,3,0.174,IIIaS,R12 DNK
R12,Com'15_N_42.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_1.jpg,12,3,0.182,IIIaN,R12 DNK
R12,IBTS'16_S_91.jpg,12,3,0.145,IIIaS,R12 DNK
R12,7216514.jpg,12,3,0.173,IIIaS,R12 DNK
R12,IBTS'16_N_24.jpg,12,3,0.091,IIIaN,R12 DNK
R12,7187387.jpg,12,2,0.263,IIIaS,R12 DNK
R12,IBTS'15_S_34.jpg,12,3,0.034,IIIaS,R12 DNK
R12,7190462.jpg,12,5,0.036,IIIaS,R12 DNK
R12,IBTS'16_N_20.jpg,12,1,0,IIIaN,R12 DNK
R12,7190469.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_N_4.jpg,12,4,0.042,IIIaN,R12 DNK
R12,Com'15_N_44.jpg,12,3,0.065,IIIaN,R12 DNK
R12,Com'15_N_57.jpg,12,2,0.276,IIIaN,R12 DNK
R12,6698280.jpg,12,1,0,IIIaS,R12 DNK
R12,Com'15_N_42.jpg,12,2,0.218,IIIaN,R12 DNK
R12,Com'15_N_42.jpg,12,3,0.137,IIIaN,R12 DNK
R12,Com'15_N_42.jpg,12,4,0.063,IIIaN,R12 DNK
R12,6698282.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_N_24.jpg,12,4,0.062,IIIaN,R12 DNK
R12,Com'15_N_46.jpg,12,3,0.104,IIIaN,R12 DNK
R12,7216517.jpg,12,3,0.144,IIIaS,R12 DNK
R12,IBTS'16_S_90.jpg,12,4,0.044,IIIaS,R12 DNK
R12,IBTS'16_S_53.jpg,12,2,0.319,IIIaS,R12 DNK
R12,IBTS'16_N_4.jpg,12,2,0.243,IIIaN,R12 DNK
R12,7190469.jpg,12,2,0.3,IIIaS,R12 DNK
R12,6698269.jpg,12,5,0.03,IIIaS,R12 DNK
R12,IBTS'16_N_6.jpg,12,3,0.048,IIIaN,R12 DNK
R12,Com'15_N_58.jpg,12,2,0.193,IIIaN,R12 DNK
R12,6698256.jpg,12,2,0.311,IIIaS,R12 DNK
R12,6698256.jpg,12,3,0.026,IIIaS,R12 DNK
R12,7188174.jpg,12,3,0.162,IIIaN,R12 DNK
R12,IBTS'16_S_91.jpg,12,4,0.033,IIIaS,R12 DNK
R12,6698259.jpg,12,5,0.017,IIIaS,R12 DNK
R12,7187387.jpg,12,3,0.066,IIIaS,R12 DNK
R12,Com'15_N_43.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_4.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_56.jpg,12,1,0,IIIaN,R12 DNK
R12,Com'15_N_56.jpg,12,2,0.294,IIIaN,R12 DNK
R12,Com'15_N_57.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_S_88.jpg,12,2,0.32,IIIaS,R12 DNK
R12,Com'15_N_56.jpg,12,5,0.047,IIIaN,R12 DNK
R12,Com'15_N_56.jpg,12,6,0.049,IIIaN,R12 DNK
R12,Com'15_N_56.jpg,12,3,0.14,IIIaN,R12 DNK
R12,6698280.jpg,12,4,0.029,IIIaS,R12 DNK
R12,6698260.jpg,12,2,0.267,IIIaS,R12 DNK
R12,6698269.jpg,12,7,0.02,IIIaS,R12 DNK
R12,Com'15_N_32.jpg,12,4,0.062,IIIaN,R12 DNK
R12,IBTS'16_S_90.jpg,12,1,0,IIIaS,R12 DNK
R12,Com'15_N_57.jpg,12,6,0.028,IIIaN,R12 DNK
R12,6698280.jpg,12,5,0.029,IIIaS,R12 DNK
R12,Com'15_N_58.jpg,12,1,0,IIIaN,R12 DNK
R12,IBTS'16_N_23.jpg,12,4,0.037,IIIaN,R12 DNK
R12,Com'15_N_56.jpg,12,4,0.063,IIIaN,R12 DNK
R12,IBTS'16_S_87.jpg,12,4,0.047,IIIaS,R12 DNK
R12,6698259.jpg,12,4,0.042,IIIaS,R12 DNK
R12,IBTS'16_S_91.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_N_4.jpg,12,3,0.142,IIIaN,R12 DNK
R12,IBTS'16_S_83.jpg,12,2,0.358,IIIaS,R12 DNK
R12,6698260.jpg,12,1,0,IIIaS,R12 DNK
R12,IBTS'16_S_87.jpg,12,1,0,IIIaS,R12 DNK
R12,7190468.jpg,12,3,0.133,IIIaS,R12 DNK
R12,IBTS'16_S_90.jpg,12,2,0.374,IIIaS,R12 DNK
R12,IBTS'16_S_83.jpg,12,3,0.08,IIIaS,R12 DNK
R12,6698269.jpg,12,6,0.015,IIIaS,R12 DNK
R12,IBTS'16_S_91.jpg,12,2,0.28,IIIaS,R12 DNK
R12,IBTS'16_S_87.jpg,12,3,0.145,IIIaS,R12 DNK
R12,IBTS'16_S_87.jpg,12,2,0.28,IIIaS,R12 DNK
